model,classifiers,parameters,auc,accuracy_1,precision_1,recall_1,f1_1,accuracy_2,precision_2,recall_2,f1_2,accuracy_5,precision_5,recall_5,f1_5,accuracy_10,precision_10,recall_10,f1_10,accuracy_20,precision_20,recall_20,f1_20,accuracy_30,precision_30,recall_30,f1_30,accuracy_50,precision_50,recall_50,f1_50,sample
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 10000, 'n_jobs': -1}",0.4992169206163236,0.7104989134371604,0.2585034013605442,0.009064885496183206,0.017515556579857105,0.7067864904020282,0.2865232163080408,0.020117684478371502,0.03759566089605469,0.6920047084389714,0.2667572463768116,0.0468352417302799,0.07968073593073594,0.6700697211155379,0.2737151913063165,0.0961354961832061,0.14229388571764845,0.6306365447301703,0.28828522920203736,0.20252862595419846,0.23791509037410677,0.584027526258602,0.2811651071536372,0.29627862595419846,0.2885240823912033,0.5,0.2846794639623325,0.5,0.36279713824140325,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",0.5052727744427803,0.7112685621151756,0.29705215419501135,0.010416666666666666,0.02012752554352001,0.7064243027888446,0.27746319365798416,0.01948155216284987,0.03640686529459841,0.6954907642158639,0.3016304347826087,0.05295801526717557,0.09009740259740258,0.6712921043100326,0.27982793751414986,0.0982824427480916,0.14547166480315424,0.632900217312568,0.2939445387662705,0.20650445292620864,0.24258558684788192,0.5857479174212242,0.2840325988530033,0.2993002544529262,0.29146662536781787,0.49732886635277074,0.28200833031510325,0.495308524173028,0.3593930302330949,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",0.504087156418092,0.7115854762767113,0.3129251700680272,0.01097328244274809,0.021203042175616502,0.7077372328866353,0.3103057757644394,0.021787531806615777,0.0407162493498774,0.6935440057950019,0.2821557971014493,0.04953880407124682,0.08428030303030304,0.6739632379572619,0.2931854199683043,0.10297391857506362,0.15241570058259285,0.6281917783411808,0.2821731748726655,0.19823473282442747,0.2328709541824296,0.5817638536762043,0.2773920917597344,0.2923027989821883,0.28465231531671054,0.4993208982252807,0.2840003621876132,0.4988072519083969,0.3619316870528502,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.49743560041026513,0.7111780152118797,0.2925170068027211,0.01025763358778626,0.01982023507720673,0.7059262948207171,0.2650056625141563,0.018606870229007633,0.03477227134259603,0.6939967403114814,0.2866847826086957,0.05033396946564885,0.08563311688311688,0.6749592538935169,0.29816617613765,0.10472328244274809,0.15500500205967163,0.630908185440058,0.2889643463497453,0.2030057251908397,0.2384755499509598,0.5874230351321985,0.2868246302444914,0.30224236641221375,0.2943317330029425,0.5057497283592901,0.2904291923216226,0.5100986005089059,0.3701246249711516,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.4991303746638162,0.7108158275986961,0.2743764172335601,0.00962150127226463,0.018591073211953597,0.7072392249185078,0.29784824462061155,0.020912849872773538,0.03908165539787503,0.6939061934081855,0.2857789855072464,0.05017493638676845,0.08536255411255411,0.6723786671495835,0.28526148969889065,0.10019083969465649,0.14829635732360383,0.6310440057950019,0.2893039049235993,0.2032442748091603,0.23875577973938628,0.5862459253893517,0.28486266223966195,0.30017493638676845,0.2923184141242062,0.49488409996378124,0.2795635639261137,0.491014631043257,0.3562774059543041,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",0.501548149277708,0.710906374501992,0.2789115646258503,0.009780534351145039,0.01889836367826688,0.7067864904020282,0.2865232163080408,0.020117684478371502,0.03759566089605469,0.6931818181818182,0.27853260869565216,0.04890267175572519,0.08319805194805195,0.6723786671495835,0.28526148969889065,0.10019083969465649,0.14829635732360383,0.6324927562477364,0.2929258630447085,0.2057888040712468,0.24174489748260236,0.5872872147772547,0.28659824932085726,0.30200381679389315,0.294099426978473,0.4997283592901123,0.2844078232524448,0.49952290076335876,0.362450957765982,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",0.49981323175347064,0.7109969214052879,0.2834467120181406,0.009939567430025446,0.019205654144580166,0.7065148496921405,0.2797281993204983,0.01964058524173028,0.03670406419496248,0.6948569358927925,0.29528985507246375,0.05184478371501272,0.0882034632034632,0.669933900760594,0.2730359972832239,0.0958969465648855,0.14194079915259225,0.628961427019196,0.2840973401245048,0.19958651399491095,0.23445892298351317,0.5831673306772909,0.2797313613039541,0.2947678117048346,0.2870528109028961,0.4962875769648678,0.28096704092720026,0.4934796437659033,0.3580660050773137,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",0.4987239985948723,0.7111780152118797,0.2925170068027211,0.01025763358778626,0.01982023507720673,0.7067864904020282,0.2865232163080408,0.020117684478371502,0.03759566089605469,0.6938609199565375,0.28532608695652173,0.050095419847328244,0.08522727272727273,0.6742348786671496,0.2945438080144895,0.10345101781170483,0.15312187371270522,0.6266524809851504,0.27832484436898697,0.19553117048346055,0.22969501658026245,0.5842538935168418,0.2815424086930275,0.2966762086513995,0.2889112590986526,0.4998189061934082,0.2844983701557407,0.4996819338422392,0.3625663512577891,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",0.5018023530856444,0.71095164795364,0.2811791383219955,0.009860050890585241,0.019052008911423522,0.7065148496921405,0.2797281993204983,0.01964058524173028,0.03670406419496248,0.6925932633103948,0.2726449275362319,0.047868956743002546,0.08143939393939394,0.6712921043100326,0.27982793751414986,0.0982824427480916,0.14547166480315424,0.626018652662079,0.2767402376910017,0.19441793893129772,0.22838727756760543,0.5880568634552699,0.2878810745547842,0.3033555979643766,0.29541582778380054,0.4962875769648678,0.28096704092720026,0.4934796437659033,0.3580660050773137,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",0.4985161383346217,0.7113591090184715,0.30158730158730157,0.010575699745547075,0.020434816009833295,0.707012857660268,0.29218573046432617,0.02051526717557252,0.038338658146964855,0.6949022093444405,0.2957427536231884,0.051924300254452924,0.08833874458874458,0.6725144875045274,0.2859406837219832,0.1004293893129771,0.14864944388866003,0.6298668960521551,0.28636106395019806,0.201176844783715,0.2363271215730232,0.5867892068091272,0.2857681859341986,0.3011291348600509,0.29324763822208455,0.49741941325606664,0.28209887721839916,0.4954675572519084,0.359508423724902,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",0.4986220903489065,0.710906374501992,0.2789115646258503,0.009780534351145039,0.01889836367826688,0.7063790293371967,0.27633069082672707,0.01940203562340967,0.03625826584441638,0.692457442955451,0.271286231884058,0.04763040712468193,0.08103354978354979,0.6734199565374864,0.2904686438759339,0.10201972010178118,0.15100335432236803,0.624932089822528,0.2740237691001698,0.19250954198473283,0.22614543926019337,0.5847519014849692,0.2823724720796861,0.29755089058524176,0.28976304785504103,0.5024900398406374,0.28716950380296996,0.5043734096692112,0.36597045926609734,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1, 'n_jobs': -1}",0.5014330981556189,0.710906374501992,0.2789115646258503,0.009780534351145039,0.01889836367826688,0.7076919594349873,0.3091732729331823,0.021708015267175574,0.04056764989969537,0.6930912712785223,0.2776268115942029,0.04874363867684478,0.08292748917748917,0.6725144875045274,0.2859406837219832,0.1004293893129771,0.14864944388866003,0.627965411082941,0.2816072439162422,0.19783715012722647,0.23240390453505208,0.5857931908728722,0.2841080591608814,0.2993797709923664,0.2915440607093077,0.5018109380659181,0.28649040202825066,0.5031806615776081,0.36510500807754437,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",0.4947799266535415,0.7114949293734154,0.30839002267573695,0.010814249363867684,0.020895751709303217,0.7069223107569721,0.289920724801812,0.020356234096692113,0.03804145924660079,0.6940420137631294,0.2871376811594203,0.05041348600508906,0.08576839826839827,0.6729672220210069,0.2882046637989586,0.10122455470737914,0.14982639910551404,0.6276032234697574,0.2807017543859649,0.19720101781170485,0.23165662509924806,0.5876041289387903,0.2871264714760036,0.30256043256997456,0.2946414743689019,0.49909453096704093,0.28377399492937344,0.49840966921119595,0.3616432033233326,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",0.5038354903452829,0.7117665700833031,0.3219954648526077,0.011291348600508906,0.02181762310824307,0.7054735603042376,0.2536806342015855,0.017811704834605598,0.03328627684077569,0.6952191235059761,0.29891304347826086,0.05248091603053435,0.08928571428571429,0.6737821441506701,0.29227982793751417,0.1026558524173028,0.15194491849585123,0.6287803332126042,0.28364459535936615,0.19926844783715011,0.2340852832656111,0.5868797537124231,0.2859191065499547,0.3012881679389313,0.29340250890506425,0.5017656646142702,0.2864451285766027,0.5031011450381679,0.36504731133164087,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",0.5089157353669437,0.7114949293734154,0.30839002267573695,0.010814249363867684,0.020895751709303217,0.7068770373053241,0.2887882219705549,0.020276717557251907,0.03789285979641875,0.6928196305686346,0.2749094202898551,0.048266539440203565,0.08211580086580088,0.6725144875045274,0.2859406837219832,0.1004293893129771,0.14864944388866003,0.6305007243752264,0.2879456706281834,0.20229007633587787,0.23763486058568026,0.585023542194857,0.2828252339269544,0.29802798982188294,0.2902276599039802,0.4974646867077146,0.2821441506700471,0.4955470737913486,0.3595661204708055,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10000, 'n_jobs': -1}",0.4990527617402647,0.7113591090184715,0.30158730158730157,0.010575699745547075,0.020434816009833295,0.7076919594349873,0.3091732729331823,0.021708015267175574,0.04056764989969537,0.6932270916334662,0.27898550724637683,0.048982188295165395,0.08333333333333334,0.6707940963419051,0.277337559429477,0.09740776081424936,0.14417701406461483,0.6287803332126042,0.28364459535936615,0.19926844783715011,0.2340852832656111,0.5862911988409997,0.28493812254754,0.30025445292620867,0.29239584946569613,0.49850597609561753,0.28318544005795004,0.4973759541984733,0.3608931456265867,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1, 'n_jobs': -1}",0.5022470505906368,0.7116307497283593,0.31519274376417233,0.011052798982188295,0.02135668740877314,0.7063337558855487,0.27519818799546997,0.019322519083969467,0.03610966639423434,0.6938156465048896,0.2848731884057971,0.05001590330788804,0.08509199134199134,0.6726955813111192,0.2868462757527734,0.1007474554707379,0.14912022597540164,0.6283728721477726,0.2826259196378042,0.1985527989821883,0.23324459390033161,0.5867892068091272,0.2857681859341986,0.3011291348600509,0.29324763822208455,0.5011771097428468,0.2858565737051793,0.5020674300254453,0.36429725363489507,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",0.49682874955712303,0.7108158275986961,0.2743764172335601,0.00962150127226463,0.018591073211953597,0.7059262948207171,0.2650056625141563,0.018606870229007633,0.03477227134259603,0.6938609199565375,0.28532608695652173,0.050095419847328244,0.08522727272727273,0.6731935892792467,0.2893366538374462,0.10162213740458015,0.15041487671394105,0.6276937703730533,0.28092812676853424,0.19736005089058525,0.23184344495819909,0.5843897138717856,0.28176878961666163,0.2969147582697201,0.28914356512312217,0.5005885548714234,0.2852680188337559,0.5010337150127226,0.36354719593814905,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.4999413364213934,0.7110874683085838,0.28798185941043086,0.010098600508905852,0.019512944610893448,0.7069223107569721,0.289920724801812,0.020356234096692113,0.03804145924660079,0.6935892792466498,0.2826086956521739,0.04961832061068702,0.08441558441558442,0.6720164795363999,0.2834503056373104,0.09955470737913485,0.14735479315012062,0.6279201376312931,0.28149405772495756,0.19775763358778625,0.23231049460557657,0.585974284679464,0.2844099003923936,0.2996978371501272,0.2918538020752672,0.49837015574067367,0.2830496197030062,0.49713740458015265,0.3607200553888761,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",0.5048453076182884,0.7110874683085838,0.28798185941043086,0.010098600508905852,0.019512944610893448,0.7056999275624773,0.25934314835787087,0.018209287531806617,0.03402927409168586,0.6947211155378487,0.29393115942028986,0.051606234096692113,0.08779761904761904,0.6746876131836291,0.2968077880914648,0.10424618320610687,0.15429882892955923,0.6294141615356755,0.28522920203735147,0.20038167938931298,0.2353930222782682,0.5829409634190511,0.27935405976456384,0.2943702290076336,0.28666563419544683,0.5026258601955813,0.2873053241579138,0.5046119592875318,0.366143549503808,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10000, 'n_jobs': -1}",0.4969554475875286,0.7100914523723288,0.23809523809523808,0.008349236641221374,0.01613274948144734,0.7066053965954364,0.28199320498301245,0.019799618320610685,0.037001263095326545,0.6929554509235785,0.276268115942029,0.04850508905852417,0.08252164502164502,0.6717448388265121,0.2820919175911252,0.09907760814249364,0.14664862002000822,0.629957442955451,0.2865874363327674,0.2013358778625954,0.23651394143197418,0.585974284679464,0.2844099003923936,0.2996978371501272,0.2918538020752672,0.5004980079681275,0.28517747193046,0.5008746819338422,0.3634318024463421,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",0.49782001003518855,0.7106347337921043,0.2653061224489796,0.009303435114503817,0.01797649227932703,0.7076466859833394,0.30804077010192527,0.021628498727735368,0.040419050449513334,0.69336291198841,0.2803442028985507,0.049220737913486,0.08373917748917749,0.671925932633104,0.28299750962191533,0.09939567430025445,0.14711940210674984,0.6286445128576603,0.28330503678551217,0.19902989821882952,0.23380505347718464,0.5877852227453821,0.28742831270751584,0.30287849872773537,0.2949512157348614,0.5011318362911988,0.28581130025353135,0.5019879134860051,0.3642395568889915,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",0.5002074035434181,0.710906374501992,0.2789115646258503,0.009780534351145039,0.01889836367826688,0.7074203187250996,0.3023782559456399,0.021230916030534352,0.039676053198603164,0.6925479898587469,0.27219202898550726,0.04778944020356234,0.08130411255411255,0.6703866352770735,0.27529997736019923,0.09669211195928754,0.14311775436944624,0.6309987323433539,0.28919071873231467,0.2031647582697201,0.2386623698099108,0.5874230351321985,0.2868246302444914,0.30224236641221375,0.2943317330029425,0.49909453096704093,0.28377399492937344,0.49840966921119595,0.3616432033233326,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",0.5083506495696042,0.711902390438247,0.3287981859410431,0.011529898218829517,0.022278558807712994,0.7074203187250996,0.3023782559456399,0.021230916030534352,0.039676053198603164,0.6945400217312568,0.2921195652173913,0.051288167938931296,0.0872564935064935,0.670929916696849,0.2780167534525696,0.09764631043256998,0.14453010062967103,0.6324474827960884,0.2928126768534239,0.20570928753180662,0.24165148755312688,0.5858837377761681,0.2842589797766375,0.29953880407124683,0.2916989313922875,0.49791742122419413,0.28259688518652665,0.49634223918575066,0.3601430879298408,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",0.5010419824681128,0.7114043824701195,0.30385487528344673,0.010655216284987277,0.020588461242989936,0.7066959434987323,0.2842582106455266,0.019958651399491094,0.03729846199569061,0.695400217312568,0.3007246376811594,0.052798982188295165,0.08982683982683982,0.6715637450199203,0.28118632556033507,0.09875954198473283,0.14617783793326666,0.6293236146323796,0.28500282965478213,0.20022264631043257,0.23520620241931717,0.5828051430641072,0.27912767884092965,0.29413167938931295,0.2864333281709772,0.49909453096704093,0.28377399492937344,0.49840966921119595,0.3616432033233326,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",0.4975073879923986,0.7106800072437522,0.2675736961451247,0.009382951653944021,0.018130137512483678,0.706062115175661,0.26840317100792754,0.018845419847328244,0.03521806969314214,0.6939967403114814,0.2866847826086957,0.05033396946564885,0.08563311688311688,0.6736010503440782,0.291374235906724,0.10233778625954199,0.15147413640910964,0.6297310756972112,0.2860215053763441,0.2009382951653944,0.2360468917845967,0.5823071350959798,0.27829761545427106,0.29325699745547074,0.28558153941458886,0.5034860557768924,0.28816551973922494,0.5061227735368957,0.3672397876759751,3
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1, 'n_jobs': -1}",0.4993971086175798,0.7104083665338645,0.25396825396825395,0.008905852417302799,0.017208266113543827,0.705111372691054,0.24462061155152887,0.01717557251908397,0.032097481239319416,0.6945852951829048,0.29257246376811596,0.0513676844783715,0.0873917748917749,0.6740085114089098,0.2934118179760018,0.10305343511450382,0.15253339610427824,0.6303649040202826,0.2876061120543294,0.20205152671755724,0.23735463079725377,0.586925027164071,0.28599456685783275,0.3013676844783715,0.2934799442465541,0.499049257515393,0.2837287214777255,0.49833015267175573,0.36158550657742905,3
